model,split,problem_idx,example_id,variant,run_idx,original_answer,predicted_answer,is_correct_exact,input_tokens,output_tokens,error
deepseek-r1,train,28,6,node_deletion,0,108,,False,350,8188,
deepseek-r1,train,35,73,node_deletion,0,\frac{63}{128},\dfrac{63}{128},False,352,2820,
deepseek-r1,train,32,67,node_deletion,0,2865,\infty,False,279,5830,
deepseek-r1,train,31,65,node_deletion,0,\begin{pmatrix} 1 \\ 3 \\ 1 \end{pmatrix},\begin{pmatrix} 4 \\ 0 \\ 7 \end{pmatrix},False,290,6618,
deepseek-r1,train,30,63,node_deletion,0,1,,False,331,8188,
deepseek-r1,train,32,67,edge_deletion,0,2865,\infty,False,280,4836,
deepseek-r1,train,31,65,edge_deletion,0,\begin{pmatrix} 1 \\ 3 \\ 1 \end{pmatrix},\begin{pmatrix} 4 \\ 0 \\ 7 \end{pmatrix},False,297,8112,
deepseek-r1,train,33,68,edge_deletion,0,12,1,False,285,5163,
deepseek-r1,train,30,63,edge_deletion,0,1,,False,337,8188,
deepseek-r1,train,34,72,original,0,\frac{124}{13},\dfrac{124}{13},False,308,6666,
deepseek-r1,train,38,76,original,0,43,43,True,309,3498,
deepseek-r1,train,41,8,original,0,\sqrt{3} - 5i,\sqrt{3} - 5i,True,271,2321,
deepseek-r1,train,34,72,node_deletion,0,\frac{124}{13},,False,313,8192,
deepseek-r1,train,36,74,original,0,29,87,False,253,6015,
deepseek-r1,train,34,72,edge_deletion,0,\frac{124}{13},,False,277,8188,
deepseek-r1,train,33,68,node_deletion,0,12,1,False,290,8021,
deepseek-r1,train,37,75,node_deletion,0,120^\circ,60,False,284,4645,
deepseek-r1,train,37,75,edge_deletion,0,120^\circ,90,False,266,4140,
deepseek-r1,train,40,78,original,0,30^\circ,30,False,278,4111,
deepseek-r1,train,42,81,original,0,"\left( \frac{170}{49}, \frac{78}{49}, \frac{10}{49} \right)","\left( \dfrac{170}{49}, \dfrac{78}{49}, \dfrac{10}{49} \right)",False,276,1573,
deepseek-r1,train,36,74,edge_deletion,0,29,|35 - 3n|,False,262,6457,
deepseek-r1,train,38,76,node_deletion,0,43,43,False,314,5562,
deepseek-r1,train,44,87,original,0,\begin{pmatrix} \frac{4}{9} & -\frac{4}{9} & -\frac{2}{9} \\ -\frac{4}{9} & \frac{4}{9} & \frac{2}{9} \\ -\frac{2}{9} & \frac{2}{9} & \frac{1}{9} \end{pmatrix},\begin{pmatrix} \frac{4}{9} & -\frac{4}{9} & -\frac{2}{9} \\ -\frac{4}{9} & \frac{4}{9} & \frac{2}{9} \\ -\frac{2}{9} & \frac{2}{9} & \frac{1}{9} \end{pmatrix},True,272,1308,
deepseek-r1,train,44,87,edge_deletion,0,\begin{pmatrix} \frac{4}{9} & -\frac{4}{9} & -\frac{2}{9} \\ -\frac{4}{9} & \frac{4}{9} & \frac{2}{9} \\ -\frac{2}{9} & \frac{2}{9} & \frac{1}{9} \end{pmatrix},\dfrac{\mathbf{a} \mathbf{a}^\top}{\mathbf{a}^\top \mathbf{a}},False,266,1766,
deepseek-r1,train,42,81,node_deletion,0,"\left( \frac{170}{49}, \frac{78}{49}, \frac{10}{49} \right)","\left( \dfrac{174}{49}, \dfrac{66}{49}, \dfrac{16}{49} \right)",False,272,2737,
deepseek-r1,train,42,81,edge_deletion,0,"\left( \frac{170}{49}, \frac{78}{49}, \frac{10}{49} \right)",\begin{pmatrix} \dfrac{174}{49} \\ \dfrac{66}{49} \\ \dfrac{16}{49} \end{pmatrix},False,272,2474,
deepseek-r1,train,44,87,node_deletion,0,\begin{pmatrix} \frac{4}{9} & -\frac{4}{9} & -\frac{2}{9} \\ -\frac{4}{9} & \frac{4}{9} & \frac{2}{9} \\ -\frac{2}{9} & \frac{2}{9} & \frac{1}{9} \end{pmatrix},\dfrac{\mathbf{u} \mathbf{u}^\top}{\mathbf{u}^\top \mathbf{u}},False,263,1859,
deepseek-r1,train,36,74,node_deletion,0,29,,False,271,8191,
deepseek-r1,train,41,8,node_deletion,0,\sqrt{3} - 5i,\dfrac{b(3 + i\sqrt{3})}{12},False,270,5402,
deepseek-r1,train,45,88,edge_deletion,0,2047,2047,False,252,1424,
deepseek-r1,train,45,88,original,0,2047,2047,True,248,1716,
deepseek-r1,train,41,8,edge_deletion,0,\sqrt{3} - 5i,\dfrac{(3 + i\sqrt{3})b}{12},False,270,4796,
deepseek-r1,train,45,88,node_deletion,0,2047,x^{10} + x^{9} + \cdots + x + 1,False,255,2532,
deepseek-r1,train,39,77,node_deletion,0,5,,False,268,8188,
deepseek-r1,train,46,89,original,0,\begin{pmatrix} \frac{1}{3} & -\frac{2}{3} & \frac{2}{3} \\ -\frac{2}{3} & \frac{1}{3} & \frac{2}{3} \\ \frac{2}{3} & \frac{2}{3} & \frac{1}{3} \end{pmatrix},\begin{pmatrix} \dfrac{1}{3} & -\dfrac{2}{3} & \dfrac{2}{3} \\ -\dfrac{2}{3} & \dfrac{1}{3} & \dfrac{2}{3} \\ \dfrac{2}{3} & \dfrac{2}{3} & \dfrac{1}{3} \end{pmatrix},False,289,2535,
deepseek-r1,train,46,89,node_deletion,0,\begin{pmatrix} \frac{1}{3} & -\frac{2}{3} & \frac{2}{3} \\ -\frac{2}{3} & \frac{1}{3} & \frac{2}{3} \\ \frac{2}{3} & \frac{2}{3} & \frac{1}{3} \end{pmatrix},\mathbf{I} - 2 \frac{\mathbf{n} \mathbf{n}^\top}{\mathbf{n}^\top \mathbf{n}},False,273,1903,
deepseek-r1,train,39,77,original,0,5,,False,276,8190,
deepseek-r1,train,46,89,edge_deletion,0,\begin{pmatrix} \frac{1}{3} & -\frac{2}{3} & \frac{2}{3} \\ -\frac{2}{3} & \frac{1}{3} & \frac{2}{3} \\ \frac{2}{3} & \frac{2}{3} & \frac{1}{3} \end{pmatrix},\mathbf{I} - 2\mathbf{n}\mathbf{n}^\top,False,269,1773,
deepseek-r1,train,39,77,edge_deletion,0,5,,False,268,8188,
deepseek-r1,train,38,76,edge_deletion,0,43,,False,300,8188,
deepseek-r1,train,43,84,edge_deletion,0,42,21,False,310,5356,
deepseek-r1,train,40,78,node_deletion,0,30^\circ,,False,282,8189,
deepseek-r1,train,40,78,edge_deletion,0,30^\circ,,False,283,8190,
deepseek-r1,train,43,84,original,0,42,42,True,321,5508,
deepseek-r1,train,51,98,original,0,412,412,True,300,1225,
deepseek-r1,train,49,96,original,0,100,100,True,274,2526,
deepseek-r1,train,50,97,original,0,\begin{pmatrix} 4/9 \\ 4/3 \end{pmatrix},\begin{pmatrix} \dfrac{4}{9} \\ \dfrac{4}{3} \end{pmatrix},False,371,3340,
deepseek-r1,train,48,93,node_deletion,0,"\left( -\frac{5}{3}, \frac{16}{3}, \frac{25}{3} \right)","\left( -\dfrac{14}{3}, \dfrac{22}{3}, \dfrac{28}{3} \right)",False,272,4564,
deepseek-r1,train,48,93,original,0,"\left( -\frac{5}{3}, \frac{16}{3}, \frac{25}{3} \right)","\left( -\dfrac{5}{3}, \dfrac{16}{3}, \dfrac{25}{3} \right)",False,470,4836,
deepseek-r1,train,43,84,node_deletion,0,42,,False,322,8190,
deepseek-r1,train,47,90,node_deletion,0,2,2a^3,False,289,7790,
deepseek-r1,train,47,90,original,0,2,,False,286,8188,
deepseek-r1,train,49,96,node_deletion,0,100,,False,283,8188,
deepseek-r1,train,47,90,edge_deletion,0,2,,False,284,8192,
deepseek-r1,train,50,97,node_deletion,0,\begin{pmatrix} 4/9 \\ 4/3 \end{pmatrix},,False,359,8189,
deepseek-r1,train,50,97,edge_deletion,0,\begin{pmatrix} 4/9 \\ 4/3 \end{pmatrix},,False,360,8189,
deepseek-r1,train,49,96,edge_deletion,0,100,,False,282,8188,
deepseek-r1,train,51,98,edge_deletion,0,412,,False,281,8188,
deepseek-r1,train,51,98,node_deletion,0,412,,False,291,8190,
deepseek-r1,train,48,93,edge_deletion,0,"\left( -\frac{5}{3}, \frac{16}{3}, \frac{25}{3} \right)",,False,288,8188,
kimi-k2.5,train,2,12,original,0,\begin{pmatrix} 20/3 & 4/3 \\ -8/3 & 8/3 \end{pmatrix},\begin{pmatrix} \dfrac{20}{3} & \dfrac{4}{3} \\ -\dfrac{8}{3} & \dfrac{8}{3} \end{pmatrix},False,315,284,
kimi-k2.5,train,0,0,original,0,\begin{pmatrix} 4 \\ -3 \end{pmatrix},\begin{pmatrix} 4 \\ -3 \end{pmatrix},True,357,598,
kimi-k2.5,train,1,1,original,0,\begin{pmatrix} \frac{3}{5} & \frac{1}{5} \\ \frac{3}{5} & \frac{1}{5} \end{pmatrix},\begin{pmatrix} \dfrac{3}{5} & \dfrac{1}{5} \\ \dfrac{3}{5} & \dfrac{1}{5} \end{pmatrix},False,338,719,
kimi-k2.5,train,3,13,original,0,\frac{7}{2},\dfrac{7}{2},False,425,1021,
kimi-k2.5,train,0,0,edge_deletion,0,\begin{pmatrix} 4 \\ -3 \end{pmatrix},\begin{pmatrix} 2 \\ 1 \end{pmatrix},False,318,1050,
kimi-k2.5,train,6,21,node_deletion,0,"\left( \frac{1}{15}, \frac{2}{15}, \frac{4}{15}, \frac{8}{15} \right)","\left(\frac{1}{15}, \frac{2}{15}, \frac{4}{15}, \frac{8}{15}\right)",False,417,955,
kimi-k2.5,train,6,21,original,0,"\left( \frac{1}{15}, \frac{2}{15}, \frac{4}{15}, \frac{8}{15} \right)","\left(\dfrac{1}{15}, \dfrac{2}{15}, \dfrac{4}{15}, \dfrac{8}{15}\right)",False,659,1009,
kimi-k2.5,train,6,21,edge_deletion,0,"\left( \frac{1}{15}, \frac{2}{15}, \frac{4}{15}, \frac{8}{15} \right)","\left( \dfrac{1}{15}, \dfrac{2}{15}, \dfrac{4}{15}, \dfrac{8}{15} \right)",False,459,968,
kimi-k2.5,train,0,0,node_deletion,0,\begin{pmatrix} 4 \\ -3 \end{pmatrix},\begin{pmatrix} 2 \\ 1 \end{pmatrix},False,320,913,
kimi-k2.5,train,4,16,original,0,28,28,True,275,1225,
kimi-k2.5,train,5,19,original,0,\frac{20}{3},\dfrac{20}{3},False,276,1531,
kimi-k2.5,train,1,1,edge_deletion,0,\begin{pmatrix} \frac{3}{5} & \frac{1}{5} \\ \frac{3}{5} & \frac{1}{5} \end{pmatrix},\begin{pmatrix} \frac{1}{2} & 0 \\ \frac{1}{2} & 0 \end{pmatrix},False,320,1496,
kimi-k2.5,train,5,19,node_deletion,0,\frac{20}{3},\dfrac{5K^3}{48},False,281,2012,
kimi-k2.5,train,4,16,edge_deletion,0,28,4 \left\lfloor k \sqrt{2} \right\rfloor + 2 \left\lfloor 2 \left\{ k \sqrt{2} \right\} \right\rfloor,False,283,2100,
kimi-k2.5,train,7,24,original,0,10 \pi - 29,10\pi - 29,False,273,1289,
kimi-k2.5,train,2,12,node_deletion,0,\begin{pmatrix} 20/3 & 4/3 \\ -8/3 & 8/3 \end{pmatrix},"2, 0, 0, 2",False,311,2279,
kimi-k2.5,train,4,16,node_deletion,0,28,4 \left\lfloor \sqrt{2} k + \frac{1}{2} \right\rfloor,False,283,2066,
kimi-k2.5,train,1,1,node_deletion,0,\begin{pmatrix} \frac{3}{5} & \frac{1}{5} \\ \frac{3}{5} & \frac{1}{5} \end{pmatrix},\begin{pmatrix} \frac{1}{2} & \frac{1}{2} \\ \frac{1}{2} & \frac{1}{2} \end{pmatrix},False,321,2168,
kimi-k2.5,train,3,13,node_deletion,0,\frac{7}{2},2,False,270,2307,
kimi-k2.5,train,7,24,node_deletion,0,10 \pi - 29,2\pi - 6,False,281,1342,
kimi-k2.5,train,11,31,edge_deletion,0,\frac{45}{2},\dfrac{45}{2},False,260,506,
kimi-k2.5,train,12,32,original,0,\begin{pmatrix} -40/29 \\ 16/29 \end{pmatrix},\begin{pmatrix} -40/29 \\ 16/29 \end{pmatrix},True,280,483,
kimi-k2.5,train,12,32,edge_deletion,0,\begin{pmatrix} -40/29 \\ 16/29 \end{pmatrix},\mathbf{0},False,274,532,
kimi-k2.5,train,5,19,edge_deletion,0,\frac{20}{3},\dfrac{20}{3},False,295,2771,
kimi-k2.5,train,9,28,original,0,10,8,False,273,1941,
kimi-k2.5,train,8,26,original,0,\frac{1}{20},\dfrac{1}{20},False,292,1537,
kimi-k2.5,train,11,31,node_deletion,0,\frac{45}{2},\dfrac{45}{4},False,282,1070,
kimi-k2.5,train,11,31,original,0,\frac{45}{2},\dfrac{45}{2},False,270,1126,
kimi-k2.5,train,8,26,edge_deletion,0,\frac{1}{20},\dfrac{1}{2N},False,295,1527,
kimi-k2.5,train,13,33,original,0,80,80,True,307,793,
kimi-k2.5,train,3,13,edge_deletion,0,\frac{7}{2},2,False,275,3155,
kimi-k2.5,train,15,37,original,0,0,0,True,269,429,
kimi-k2.5,train,14,35,original,0,\frac{\pi}{14},\dfrac{\pi}{14},False,256,850,
kimi-k2.5,train,7,24,edge_deletion,0,10 \pi - 29,2\pi - 6,False,281,2043,
kimi-k2.5,train,12,32,node_deletion,0,\begin{pmatrix} -40/29 \\ 16/29 \end{pmatrix},\begin{pmatrix} -\dfrac{10b}{29} \\ \dfrac{4b}{29} \end{pmatrix},False,287,1029,
kimi-k2.5,train,13,33,node_deletion,0,80,20,False,307,746,
kimi-k2.5,train,8,26,node_deletion,0,\frac{1}{20},\dfrac{1}{2N},False,298,2601,
kimi-k2.5,train,15,37,edge_deletion,0,0,65,False,275,343,
kimi-k2.5,train,14,35,edge_deletion,0,\frac{\pi}{14},\dfrac{\pi}{12},False,252,825,
kimi-k2.5,train,17,39,original,0,\frac{8}{21},\dfrac{8}{21},False,613,540,
kimi-k2.5,train,13,33,edge_deletion,0,80,20V,False,306,760,
kimi-k2.5,train,16,38,original,0,\begin{pmatrix} -11/15 \\ -2/3 \\ -2/15 \end{pmatrix},\begin{pmatrix} -11/15 \\ -2/3 \\ -2/15 \end{pmatrix},True,311,892,
kimi-k2.5,train,10,3,original,0,\frac{124}{13},\dfrac{124}{13},False,307,2203,
kimi-k2.5,train,18,4,node_deletion,0,\begin{pmatrix} -20/13 \\ -4/13 \end{pmatrix},\begin{pmatrix} 0 \\ 0 \end{pmatrix},False,276,656,
kimi-k2.5,train,18,4,edge_deletion,0,\begin{pmatrix} -20/13 \\ -4/13 \end{pmatrix},\begin{pmatrix} 0 \\ 0 \end{pmatrix},False,281,814,
kimi-k2.5,train,18,4,original,0,\begin{pmatrix} -20/13 \\ -4/13 \end{pmatrix},\begin{pmatrix} -\frac{20}{13} \\ -\frac{4}{13} \end{pmatrix},False,302,698,
kimi-k2.5,train,10,3,node_deletion,0,\frac{124}{13},k^2+2k-2,False,306,3008,
kimi-k2.5,train,16,38,node_deletion,0,\begin{pmatrix} -11/15 \\ -2/3 \\ -2/15 \end{pmatrix},\mathbf{v} = \frac{1}{\|\mathbf{a}\|}\left(\frac{2(\mathbf{a} \cdot \mathbf{b})}{3} \mathbf{b} - \mathbf{a}\right),False,292,1406,
kimi-k2.5,train,14,35,node_deletion,0,\frac{\pi}{14},\dfrac{\pi}{4n+6},False,263,1697,
kimi-k2.5,train,19,42,original,0,13,13,True,288,947,
kimi-k2.5,train,20,43,original,0,\begin{pmatrix} -34/53 \\ 119/53 \end{pmatrix},\begin{pmatrix} -\dfrac{34}{53} \\ \dfrac{119}{53} \end{pmatrix},False,295,583,
kimi-k2.5,train,9,28,node_deletion,0,10,0,False,282,2771,
kimi-k2.5,train,15,37,node_deletion,0,0,\dfrac{3}{8},False,301,1816,
kimi-k2.5,train,21,44,original,0,"(1,2)","(1,2)",True,341,708,
kimi-k2.5,train,21,44,edge_deletion,0,"(1,2)","(1,2)",False,336,606,
kimi-k2.5,train,23,5,node_deletion,0,1023,-1,False,346,589,
kimi-k2.5,train,10,3,edge_deletion,0,\frac{124}{13},2,False,306,3507,
kimi-k2.5,train,23,5,edge_deletion,0,1023,-1,False,332,527,
kimi-k2.5,train,16,38,edge_deletion,0,\begin{pmatrix} -11/15 \\ -2/3 \\ -2/15 \end{pmatrix},\begin{pmatrix} 3/5 \\ -4/5 \\ 0 \end{pmatrix},False,284,1786,
kimi-k2.5,train,20,43,edge_deletion,0,\begin{pmatrix} -34/53 \\ 119/53 \end{pmatrix},\begin{pmatrix} 0 \\ 0 \end{pmatrix},False,279,1028,
kimi-k2.5,train,24,52,original,0,\frac{3}{4},\dfrac{3}{4},False,298,700,
kimi-k2.5,train,23,5,original,0,1023,1023,True,344,856,
kimi-k2.5,train,21,44,node_deletion,0,"(1,2)","(1,2)",False,338,1327,
kimi-k2.5,train,25,54,original,0,"[2,12)","[2, 12)",False,304,519,
kimi-k2.5,train,17,39,node_deletion,0,\frac{8}{21},\dfrac{2}{7},False,291,2093,
kimi-k2.5,train,22,48,original,0,\frac{2535}{463},\dfrac{2535}{463},False,297,1373,
kimi-k2.5,train,26,58,original,0,54^\circ,54,False,295,878,
kimi-k2.5,train,24,52,node_deletion,0,\frac{3}{4},\dfrac{3}{2} \sin \theta,False,294,1352,
kimi-k2.5,train,20,43,node_deletion,0,\begin{pmatrix} -34/53 \\ 119/53 \end{pmatrix},\begin{pmatrix} -5 \\ 1 \end{pmatrix},False,280,1784,
kimi-k2.5,train,27,59,node_deletion,0,-\frac{1}{2},-\dfrac{1}{2},False,277,827,
kimi-k2.5,train,17,39,edge_deletion,0,\frac{8}{21},\dfrac{\sqrt{17}}{7},False,289,3028,
kimi-k2.5,train,27,59,original,0,-\frac{1}{2},-\dfrac{1}{2},False,265,859,
kimi-k2.5,train,25,54,node_deletion,0,"[2,12)","[2,12)",False,310,1179,
kimi-k2.5,train,2,12,edge_deletion,0,\begin{pmatrix} 20/3 & 4/3 \\ -8/3 & 8/3 \end{pmatrix},not unique unless there's more constraint,False,295,6144,
kimi-k2.5,train,28,6,original,0,108,108,True,373,810,
kimi-k2.5,train,26,58,edge_deletion,0,54^\circ,90^\circ,False,304,1195,
kimi-k2.5,train,19,42,node_deletion,0,13,13,False,287,2802,
kimi-k2.5,train,24,52,edge_deletion,0,\frac{3}{4},\dfrac{3}{2},False,286,1525,
kimi-k2.5,train,29,61,original,0,"\left[ \frac{\pi^2}{4}, \frac{9 \pi^2}{4} \right]","\left[\dfrac{\pi^2}{4}, \dfrac{9\pi^2}{4}\right]",False,310,672,
kimi-k2.5,train,32,67,original,0,2865,2865,True,275,342,
kimi-k2.5,train,29,61,edge_deletion,0,"\left[ \frac{\pi^2}{4}, \frac{9 \pi^2}{4} \right]","\left[\frac{\pi^2}{4} + \min(0, 24c), \frac{\pi^2}{4} + \max(0, 24c)\right]",False,310,695,
kimi-k2.5,train,28,6,edge_deletion,0,108,108,False,373,1143,
kimi-k2.5,train,28,6,node_deletion,0,108,115,False,360,1602,
kimi-k2.5,train,31,65,original,0,\begin{pmatrix} 1 \\ 3 \\ 1 \end{pmatrix},\begin{pmatrix} 1 \\ 3 \\ 1 \end{pmatrix},True,326,676,
kimi-k2.5,train,25,54,edge_deletion,0,"[2,12)","(-\infty, \infty)",False,311,2330,
kimi-k2.5,train,26,58,node_deletion,0,54^\circ,90^\circ,False,304,2699,
kimi-k2.5,train,33,68,original,0,12,12,True,298,978,
kimi-k2.5,train,32,67,node_deletion,0,2865,318,False,287,1162,
kimi-k2.5,train,30,63,node_deletion,0,1,1,False,339,1903,
kimi-k2.5,train,35,73,original,0,\frac{63}{128},\dfrac{63}{128},False,353,626,
kimi-k2.5,train,32,67,edge_deletion,0,2865,\left\lfloor \frac{1}{a\pi} \right\rfloor - 318,False,288,1309,
kimi-k2.5,train,29,61,node_deletion,0,"\left[ \frac{\pi^2}{4}, \frac{9 \pi^2}{4} \right]","[0, \frac{\pi^2}{3}]",False,310,1720,
kimi-k2.5,train,31,65,edge_deletion,0,\begin{pmatrix} 1 \\ 3 \\ 1 \end{pmatrix},\begin{pmatrix} -39/59 \\ -165/59 \\ 138/59 \end{pmatrix},False,313,1380,
kimi-k2.5,train,27,59,edge_deletion,0,-\frac{1}{2},\frac{(1+\sqrt{a})^{1990}+(1-\sqrt{a})^{1990}}{2^{1991}},False,272,3077,
kimi-k2.5,train,34,72,original,0,\frac{124}{13},\dfrac{37}{6},False,321,1114,
kimi-k2.5,train,22,48,edge_deletion,0,\frac{2535}{463},\dfrac{507}{107},False,291,3912,
kimi-k2.5,train,37,75,original,0,120^\circ,120,False,288,382,
kimi-k2.5,train,35,73,edge_deletion,0,\frac{63}{128},\dfrac{51}{256},False,352,699,
kimi-k2.5,train,30,63,original,0,1,1,True,295,2032,
kimi-k2.5,train,37,75,node_deletion,0,120^\circ,120,False,292,690,
kimi-k2.5,train,35,73,node_deletion,0,\frac{63}{128},\dfrac{63}{128},False,361,886,
kimi-k2.5,train,37,75,edge_deletion,0,120^\circ,120,False,276,987,
kimi-k2.5,train,38,76,original,0,43,43,True,317,665,
kimi-k2.5,train,31,65,node_deletion,0,\begin{pmatrix} 1 \\ 3 \\ 1 \end{pmatrix},\begin{pmatrix} 1 \\ 0 \\ 5 \end{pmatrix},False,306,2491,
kimi-k2.5,train,36,74,original,0,29,29,True,262,1402,
kimi-k2.5,train,38,76,node_deletion,0,43,43,False,322,1190,
kimi-k2.5,train,38,76,edge_deletion,0,43,43,False,308,1221,
kimi-k2.5,train,41,8,original,0,\sqrt{3} - 5i,\sqrt{3} - 5i,True,280,653,
kimi-k2.5,train,41,8,node_deletion,0,\sqrt{3} - 5i,\frac{b(3 + i\sqrt{3})}{12},False,278,508,
kimi-k2.5,train,41,8,edge_deletion,0,\sqrt{3} - 5i,c = \frac{b(3 + i\sqrt{3})}{12},False,278,263,
kimi-k2.5,train,33,68,node_deletion,0,12,3,False,299,3264,
kimi-k2.5,train,36,74,edge_deletion,0,29,"\gcd(3n-35, 20)",False,269,2110,
kimi-k2.5,train,39,77,node_deletion,0,5,1,False,275,1335,
kimi-k2.5,train,19,42,edge_deletion,0,13,10$ represents a line through $-2 + 3i$,False,283,6144,
kimi-k2.5,train,42,81,node_deletion,0,"\left( \frac{170}{49}, \frac{78}{49}, \frac{10}{49} \right)",\begin{pmatrix} \dfrac{174}{49} \\ \dfrac{66}{49} \\ \dfrac{16}{49} \end{pmatrix},False,290,551,
kimi-k2.5,train,42,81,edge_deletion,0,"\left( \frac{170}{49}, \frac{78}{49}, \frac{10}{49} \right)",\begin{pmatrix} \dfrac{174}{49} \\ \dfrac{66}{49} \\ \dfrac{16}{49} \end{pmatrix},False,290,558,
kimi-k2.5,train,22,48,node_deletion,0,\frac{2535}{463},independent of v,False,290,6144,
kimi-k2.5,train,42,81,original,0,"\left( \frac{170}{49}, \frac{78}{49}, \frac{10}{49} \right)","\left( \dfrac{170}{49}, \dfrac{78}{49}, \dfrac{10}{49} \right)",False,294,645,
kimi-k2.5,train,40,78,original,0,30^\circ,30,False,286,1419,
kimi-k2.5,train,45,88,original,0,2047,2047,True,256,284,
kimi-k2.5,train,44,87,original,0,\begin{pmatrix} \frac{4}{9} & -\frac{4}{9} & -\frac{2}{9} \\ -\frac{4}{9} & \frac{4}{9} & \frac{2}{9} \\ -\frac{2}{9} & \frac{2}{9} & \frac{1}{9} \end{pmatrix},\begin{pmatrix} \dfrac{4}{9} & -\dfrac{4}{9} & -\dfrac{2}{9} \\ -\dfrac{4}{9} & \dfrac{4}{9} & \dfrac{2}{9} \\ -\dfrac{2}{9} & \dfrac{2}{9} & \dfrac{1}{9} \end{pmatrix},False,286,519,
kimi-k2.5,train,44,87,edge_deletion,0,\begin{pmatrix} \frac{4}{9} & -\frac{4}{9} & -\frac{2}{9} \\ -\frac{4}{9} & \frac{4}{9} & \frac{2}{9} \\ -\frac{2}{9} & \frac{2}{9} & \frac{1}{9} \end{pmatrix},\mathbf{P} = \frac{\mathbf{a} \mathbf{a}^T}{\mathbf{a}^T \mathbf{a}},False,276,533,
kimi-k2.5,train,44,87,node_deletion,0,\begin{pmatrix} \frac{4}{9} & -\frac{4}{9} & -\frac{2}{9} \\ -\frac{4}{9} & \frac{4}{9} & \frac{2}{9} \\ -\frac{2}{9} & \frac{2}{9} & \frac{1}{9} \end{pmatrix},\mathbf{P} = \frac{1}{a^2 + b^2 + c^2} \begin{pmatrix} a^2 & ab & ac \\ ab & b^2 & bc \\ ac & bc & c^2 \end{pmatrix},False,273,654,
kimi-k2.5,train,43,84,original,0,42,42,True,328,943,
kimi-k2.5,train,45,88,node_deletion,0,2047,1 + x + x^2 + x^3 + x^4 + x^5 + x^6 + x^7 + x^8 + x^9 + x^{10},False,263,367,
kimi-k2.5,train,39,77,original,0,5,9,False,283,2409,
kimi-k2.5,train,40,78,edge_deletion,0,30^\circ,"30, 150",False,291,2074,
kimi-k2.5,train,45,88,edge_deletion,0,2047,2047,False,260,635,
kimi-k2.5,train,46,89,node_deletion,0,\begin{pmatrix} \frac{1}{3} & -\frac{2}{3} & \frac{2}{3} \\ -\frac{2}{3} & \frac{1}{3} & \frac{2}{3} \\ \frac{2}{3} & \frac{2}{3} & \frac{1}{3} \end{pmatrix},\mathbf{R} = \mathbf{I} - 2\mathbf{n}\mathbf{n}^T,False,281,722,
kimi-k2.5,train,46,89,edge_deletion,0,\begin{pmatrix} \frac{1}{3} & -\frac{2}{3} & \frac{2}{3} \\ -\frac{2}{3} & \frac{1}{3} & \frac{2}{3} \\ \frac{2}{3} & \frac{2}{3} & \frac{1}{3} \end{pmatrix},\mathbf{R} = \begin{pmatrix} 1-2a^2 & -2ab & -2ac \\ -2ab & 1-2b^2 & -2bc \\ -2ac & -2bc & 1-2c^2 \end{pmatrix},False,277,746,
kimi-k2.5,train,39,77,edge_deletion,0,5,1,False,275,2464,
kimi-k2.5,train,46,89,original,0,\begin{pmatrix} \frac{1}{3} & -\frac{2}{3} & \frac{2}{3} \\ -\frac{2}{3} & \frac{1}{3} & \frac{2}{3} \\ \frac{2}{3} & \frac{2}{3} & \frac{1}{3} \end{pmatrix},\begin{pmatrix} \dfrac{1}{3} & -\dfrac{2}{3} & \dfrac{2}{3} \\ -\dfrac{2}{3} & \dfrac{1}{3} & \dfrac{2}{3} \\ \dfrac{2}{3} & \dfrac{2}{3} & \dfrac{1}{3} \end{pmatrix},False,301,929,
kimi-k2.5,train,43,84,edge_deletion,0,42,21,False,317,1750,
kimi-k2.5,train,30,63,edge_deletion,0,1,1,False,345,5674,
kimi-k2.5,train,48,93,original,0,"\left( -\frac{5}{3}, \frac{16}{3}, \frac{25}{3} \right)","\left( -\dfrac{5}{3}, \dfrac{16}{3}, \dfrac{25}{3} \right)",False,474,720,
kimi-k2.5,train,43,84,node_deletion,0,42,21,False,328,1789,
kimi-k2.5,train,49,96,original,0,100,100,True,285,789,
kimi-k2.5,train,47,90,node_deletion,0,2,2a^3,False,294,1179,
kimi-k2.5,train,48,93,node_deletion,0,"\left( -\frac{5}{3}, \frac{16}{3}, \frac{25}{3} \right)","(-18, 14, 16)",False,280,1163,
kimi-k2.5,train,49,96,node_deletion,0,100,60,False,292,1042,
kimi-k2.5,train,50,97,original,0,\begin{pmatrix} 4/9 \\ 4/3 \end{pmatrix},\begin{pmatrix} \dfrac{4}{9} \\ \dfrac{4}{3} \end{pmatrix},False,394,935,
kimi-k2.5,train,47,90,original,0,2,2,True,291,1491,
kimi-k2.5,train,51,98,original,0,412,412,True,308,801,
kimi-k2.5,train,33,68,edge_deletion,0,12,3,False,294,5518,
kimi-k2.5,train,34,72,node_deletion,0,\frac{124}{13},independent of $k$,False,325,6144,
kimi-k2.5,train,49,96,edge_deletion,0,100,60 + \frac{a}{3},False,291,2315,
kimi-k2.5,train,36,74,node_deletion,0,29,finite,False,278,6144,
kimi-k2.5,train,51,98,edge_deletion,0,412,441 - a^2 - b^2 - c^2,False,289,2600,
kimi-k2.5,train,40,78,node_deletion,0,30^\circ,90,False,290,4744,
kimi-k2.5,train,34,72,edge_deletion,0,\frac{124}{13},1$,False,290,6144,
